,SiteId,CompanyName,StreetNameAndNumber,PostalCode,Country,ID_Eurostat,Subsector_Name,Latitude,Longitude,NUTS1ID,NUTS3ID,H2-Potential in TWh,ProcessInfo,geometry
0,1,Shell Deutschland Oil GmbH Rheinland Raffinerie Werk Nord,Godorfer Hauptstr. 150,50997,DE,9,Refineries,50.85499337,6.976845536,DEA,DEA23,1.5837,"<table class=""tooltip-table"">
 <tr> <th>Process</th> <th nowrap>SEC [GJ/t]</th> <th nowrap>H2-Potential [TWh]</th> </tr> <tr> <td nowrap>Refinery diesel focused</td> <td>2.0</td> <td>1.5837 </td>
 </table>
",POINT (6.976845536 50.85499337)
1,2,"Shell Deutschland Oil GmbH Rheinland Raffinerie, Werk Süd",Ludwigshafener Str. 1,50389,DE,9,Refineries,50.81411042,7.005756279,DEA,DEA27,10.2139,"<table class=""tooltip-table"">
 <tr> <th>Process</th> <th nowrap>SEC [GJ/t]</th> <th nowrap>H2-Potential [TWh]</th> </tr> <tr> <td nowrap>Refinery diesel focused</td> <td>2.0</td> <td>2.2378 </td>
 <tr> <td nowrap>Ethylene</td> <td>63.6</td> <td>6.4628 </td>
 <tr> <td nowrap>Methanol</td> <td>22.7</td> <td>1.5133 </td>
 </table>
",POINT (7.005756279 50.81411042)
2,3,RUHR OEL GMBH Werk Scholven,Pawiker Strasse 30,45896,DE,9,Refineries,51.59603275,7.028908506,DEA,DEA32,28.8769,"<table class=""tooltip-table"">
 <tr> <th>Process</th> <th nowrap>SEC [GJ/t]</th> <th nowrap>H2-Potential [TWh]</th> </tr> <tr> <td nowrap>Refinery flexible</td> <td>1.8</td> <td>2.2056 </td>
 <tr> <td nowrap>Ethylene</td> <td>63.6</td> <td>26.6713 </td>
 </table>
",POINT (7.028908506 51.59603275)
3,4,Ruhr Oel GmbH Werk Horst,Johannastrasse 2-8,45899,DE,9,Refineries,51.53960695,7.037202844,DEA,DEA32,1.894,"<table class=""tooltip-table"">
 <tr> <th>Process</th> <th nowrap>SEC [GJ/t]</th> <th nowrap>H2-Potential [TWh]</th> </tr> <tr> <td nowrap>Refinery flexible</td> <td>1.8</td> <td>0.759 </td>
 <tr> <td nowrap>Methanol</td> <td>22.7</td> <td>1.135 </td>
 </table>
",POINT (7.037202844 51.53960695)
4,5,TOTAL Raffinerie Mitteldeutschland GmbH (Raffinerie/POX),Maienweg 1,6237,DE,9,Refineries,51.2896773,11.99058215,DEE,DEE0B,5.1709,"<table class=""tooltip-table"">
 <tr> <th>Process</th> <th nowrap>SEC [GJ/t]</th> <th nowrap>H2-Potential [TWh]</th> </tr> <tr> <td nowrap>Refinery gasoline focused</td> <td>1.7</td> <td>2.6739 </td>
 <tr> <td nowrap>Methanol</td> <td>22.7</td> <td>2.497 </td>
 </table>
",POINT (11.99058215 51.2896773)
5,6,PCK Raffinerie GmbH Schwedt,Passower Chaussee 111,16303,DE,9,Refineries,53.08758529,14.23812153,DE4,DE40I,2.5868,"<table class=""tooltip-table"">
 <tr> <th>Process</th> <th nowrap>SEC [GJ/t]</th> <th nowrap>H2-Potential [TWh]</th> </tr> <tr> <td nowrap>Refinery gasoline focused</td> <td>1.7</td> <td>2.5868 </td>
 </table>
",POINT (14.23812153 53.08758529)
6,7,Holborn Europa Raffinerie GmbH,Moorburger Strasse 16,21079,DE,9,Refineries,53.47708586,9.951581894,DE6,DE600,0.9171,"<table class=""tooltip-table"">
 <tr> <th>Process</th> <th nowrap>SEC [GJ/t]</th> <th nowrap>H2-Potential [TWh]</th> </tr> <tr> <td nowrap>Refinery gasoline focused</td> <td>1.7</td> <td>0.9171 </td>
 </table>
",POINT (9.951581894 53.47708586)
7,8,Nynas Raffinerie Harburg-Süd,Moorburger Str. 10,21079,DE,9,Refineries,53.485769,9.969356,DE6,DE600,0.5171,"<table class=""tooltip-table"">
 <tr> <th>Process</th> <th nowrap>SEC [GJ/t]</th> <th nowrap>H2-Potential [TWh]</th> </tr> <tr> <td nowrap>Refinery flexible</td> <td>1.8</td> <td>0.5171 </td>
 </table>
",POINT (9.969355999999999 53.485769)
8,9,Raffinerie Heide GmbH,Meldorfer Str. 43,25734,DE,9,Refineries,54.16083121,9.079774432,DEF,DEF05,3.5439,"<table class=""tooltip-table"">
 <tr> <th>Process</th> <th nowrap>SEC [GJ/t]</th> <th nowrap>H2-Potential [TWh]</th> </tr> <tr> <td nowrap>Refinery diesel focused</td> <td>2.0</td> <td>1.0582 </td>
 <tr> <td nowrap>Ethylene</td> <td>63.6</td> <td>2.4857 </td>
 </table>
",POINT (9.079774432000001 54.16083121)
9,10,BAYERNOIL Betriebsteil Neustadt,Raffineriestr. 100,93333,DE,9,Refineries,48.78499323,11.75797661,DE2,DE226,0.7017,"<table class=""tooltip-table"">
 <tr> <th>Process</th> <th nowrap>SEC [GJ/t]</th> <th nowrap>H2-Potential [TWh]</th> </tr> <tr> <td nowrap>Refinery gasoline focused</td> <td>1.7</td> <td>0.7017 </td>
 </table>
",POINT (11.75797661 48.78499323)
10,11,BP Europa SE BP Lingen,Raffineriestrasse 1,49808,DE,9,Refineries,52.56185428,7.311814641,DE9,DE949,1.0601,"<table class=""tooltip-table"">
 <tr> <th>Process</th> <th nowrap>SEC [GJ/t]</th> <th nowrap>H2-Potential [TWh]</th> </tr> <tr> <td nowrap>Refinery diesel focused</td> <td>2.0</td> <td>1.0601 </td>
 </table>
",POINT (7.311814641 52.56185428)
11,12,OMV Werk Burghausen,Haiminger Strasse 1,84489,DE,9,Refineries,48.19497657,12.83249114,DE2,DE214,12.062,"<table class=""tooltip-table"">
 <tr> <th>Process</th> <th nowrap>SEC [GJ/t]</th> <th nowrap>H2-Potential [TWh]</th> </tr> <tr> <td nowrap>Refinery basic</td> <td>1.4</td> <td>0.8764 </td>
 <tr> <td nowrap>Ethylene</td> <td>63.6</td> <td>11.1856 </td>
 </table>
",POINT (12.83249114 48.19497657)
12,13,Gunvor Raffinerie Ingolstadt GmbH,Essostrasse 1,85092,DE,9,Refineries,48.79199234,11.47731516,DE2,DE219,1.2934,"<table class=""tooltip-table"">
 <tr> <th>Process</th> <th nowrap>SEC [GJ/t]</th> <th nowrap>H2-Potential [TWh]</th> </tr> <tr> <td nowrap>Refinery gasoline focused</td> <td>1.7</td> <td>1.2934 </td>
 </table>
",POINT (11.47731516 48.79199234)
13,14,BAYERNOIL Betriebsteil Vohburg,Irschinger Weg 1,85088,DE,9,Refineries,48.76579569,11.59885571,DE2,DE21J,0.3879,"<table class=""tooltip-table"">
 <tr> <th>Process</th> <th nowrap>SEC [GJ/t]</th> <th nowrap>H2-Potential [TWh]</th> </tr> <tr> <td nowrap>Refinery gasoline focused</td> <td>1.7</td> <td>0.3879 </td>
 </table>
",POINT (11.59885571 48.76579569)
14,15,Werk 1 MIRO-Mineralölraffinerie Oberrhein GmbH & Co.KG,Nördliche Raffineriestr. 1,76187,DE,9,Refineries,49.05780929,8.329049992,DE1,DE122,3.6451,"<table class=""tooltip-table"">
 <tr> <th>Process</th> <th nowrap>SEC [GJ/t]</th> <th nowrap>H2-Potential [TWh]</th> </tr> <tr> <td nowrap>Refinery gasoline focused</td> <td>1.7</td> <td>3.6451 </td>
 </table>
",POINT (8.329049992 49.05780929)
15,16,Covestro,Rheinuferstraße 7,47829,DE,5,Chemical industry,51.36813,6.66235,DEA,DEA14,0.0544,"<table class=""tooltip-table"">
 <tr> <th>Process</th> <th nowrap>SEC [GJ/t]</th> <th nowrap>H2-Potential [TWh]</th> </tr> <tr> <td nowrap>Chlorine, membrane</td> <td>1.0</td> <td>0.0544 </td>
 </table>
",POINT (6.66235 51.36813)
16,17,Covestro,An der Römerziegelei,50769,DE,5,Chemical industry,51.08519,6.84469,DEA,DEA1D,0.1005,"<table class=""tooltip-table"">
 <tr> <th>Process</th> <th nowrap>SEC [GJ/t]</th> <th nowrap>H2-Potential [TWh]</th> </tr> <tr> <td nowrap>Chlorine, membrane</td> <td>1.0</td> <td>0.1005 </td>
 </table>
",POINT (6.84469 51.08519)
17,18,INOVYN,Ludwigstraße 12,47495,DE,5,Chemical industry,51.56165,6.57928,DEA,DEA1F,0.0944,"<table class=""tooltip-table"">
 <tr> <th>Process</th> <th nowrap>SEC [GJ/t]</th> <th nowrap>H2-Potential [TWh]</th> </tr> <tr> <td nowrap>Chlorine, diaphragma</td> <td>3.1</td> <td>0.0714 </td>
 <tr> <td nowrap>Chlorine, membrane</td> <td>1.0</td> <td>0.023 </td>
 </table>
",POINT (6.57928 51.56165)
18,19,INEOS Manufacturing Deutschland GmbH,Alte Strasse 201,50769,DE,5,Chemical industry,51.06763602,6.846742503,DEA,DEA23,24.8289,"<table class=""tooltip-table"">
 <tr> <th>Process</th> <th nowrap>SEC [GJ/t]</th> <th nowrap>H2-Potential [TWh]</th> </tr> <tr> <td nowrap>Ammonia</td> <td>21.3</td> <td>1.3144 </td>
 <tr> <td nowrap>Ethylene</td> <td>63.6</td> <td>23.5145 </td>
 </table>
",POINT (6.846742503 51.06763602)
19,20,Covestro,Friedrich-Ebert-Straße,51373,DE,5,Chemical industry,51.02508,6.98915,DEA,DEA24,0.0816,"<table class=""tooltip-table"">
 <tr> <th>Process</th> <th nowrap>SEC [GJ/t]</th> <th nowrap>H2-Potential [TWh]</th> </tr> <tr> <td nowrap>Chlorine, membrane</td> <td>1.0</td> <td>0.0816 </td>
 </table>
",POINT (6.98915 51.02508)
20,21,BASF,Carl-Bosch-Str. 38,67056,DE,5,Chemical industry,49.52909984,8.424717492,DEB,DEB34,21.6522,"<table class=""tooltip-table"">
 <tr> <th>Process</th> <th nowrap>SEC [GJ/t]</th> <th nowrap>H2-Potential [TWh]</th> </tr> <tr> <td nowrap>Ammonia</td> <td>21.3</td> <td>4.3446 </td>
 <tr> <td nowrap>Chlorine, membrane</td> <td>1.0</td> <td>0.045 </td>
 <tr> <td nowrap>Chlorine, mercury</td> <td>1.0</td> <td>0.0356 </td>
 <tr> <td nowrap>Ethylene</td> <td>63.6</td> <td>15.4112 </td>
 <tr> <td nowrap>Methanol</td> <td>22.7</td> <td>1.8158 </td>
 </table>
",POINT (8.424717491999999 49.52909984)
21,22,Basell Polyolefine GmbH Werk Wesseling,Brühler Str. 60,50389,DE,5,Chemical industry,50.83268204,6.94406668,DEA,DEA27,25.8511,"<table class=""tooltip-table"">
 <tr> <th>Process</th> <th nowrap>SEC [GJ/t]</th> <th nowrap>H2-Potential [TWh]</th> </tr> <tr> <td nowrap>Ethylene</td> <td>63.6</td> <td>25.8511 </td>
 </table>
",POINT (6.94406668 50.83268204)
22,23,Evonik Industries,Feldmühlestraße 3,53859,DE,5,Chemical industry,50.83062,7.02402,DEA,DEA2C,0.0161,"<table class=""tooltip-table"">
 <tr> <th>Process</th> <th nowrap>SEC [GJ/t]</th> <th nowrap>H2-Potential [TWh]</th> </tr> <tr> <td nowrap>Chlorine, membrane</td> <td>1.0</td> <td>0.0161 </td>
 </table>
",POINT (7.02402 50.83062)
23,24,VESTOLIT,Paul-Baumann-Straße 1,45772,DE,5,Chemical industry,51.68027,7.10186,DEA,DEA36,0.0544,"<table class=""tooltip-table"">
 <tr> <th>Process</th> <th nowrap>SEC [GJ/t]</th> <th nowrap>H2-Potential [TWh]</th> </tr> <tr> <td nowrap>Chlorine, membrane</td> <td>1.0</td> <td>0.0544 </td>
 </table>
",POINT (7.10186 51.68027)
24,25,SKW Stickstoffwerke Piesteritz GmbH,Möllensdorfer Strasse 13,6886,DE,5,Chemical industry,51.87859337,12.57512855,DEE,DEE0E,7.0204,"<table class=""tooltip-table"">
 <tr> <th>Process</th> <th nowrap>SEC [GJ/t]</th> <th nowrap>H2-Potential [TWh]</th> </tr> <tr> <td nowrap>Ammonia</td> <td>21.3</td> <td>7.0204 </td>
 </table>
",POINT (12.57512855 51.87859337)
25,26,Dow,Straße B 13,6258,DE,5,Chemical industry,51.41207,12.02761,DEE,DEE0B,0.0523,"<table class=""tooltip-table"">
 <tr> <th>Process</th> <th nowrap>SEC [GJ/t]</th> <th nowrap>H2-Potential [TWh]</th> </tr> <tr> <td nowrap>Chlorine, membrane</td> <td>1.0</td> <td>0.0523 </td>
 </table>
",POINT (12.02761 51.41207)
26,27,Nouryon (AkzoNobel),Elektrolysestraße 1,6749,DE,5,Chemical industry,51.63635,12.29834,DEE,DEE05,0.0207,"<table class=""tooltip-table"">
 <tr> <th>Process</th> <th nowrap>SEC [GJ/t]</th> <th nowrap>H2-Potential [TWh]</th> </tr> <tr> <td nowrap>Chlorine, membrane</td> <td>1.0</td> <td>0.0207 </td>
 </table>
",POINT (12.29834 51.63635)
27,28,LEUNA-TENSIDE,Am Haupttor 7302,6237,DE,5,Chemical industry,51.29755,12.01855,DEE,DEE0B,0.0031,"<table class=""tooltip-table"">
 <tr> <th>Process</th> <th nowrap>SEC [GJ/t]</th> <th nowrap>H2-Potential [TWh]</th> </tr> <tr> <td nowrap>Chlorine, membrane</td> <td>1.0</td> <td>0.0031 </td>
 </table>
",POINT (12.01855 51.29755)
28,29,Dow Europe Holding B.V.,Olefinstrasse 1,4564,DE,5,Chemical industry,51.19141347,12.35613076,DED,DED52,14.0441,"<table class=""tooltip-table"">
 <tr> <th>Process</th> <th nowrap>SEC [GJ/t]</th> <th nowrap>H2-Potential [TWh]</th> </tr> <tr> <td nowrap>Ethylene</td> <td>63.6</td> <td>14.0441 </td>
 </table>
",POINT (12.35613076 51.19141347)
29,30,Dow,Bützflether Sand 9,21683,DE,5,Chemical industry,53.63522,9.48465,DE9,DE939,0.7535,"<table class=""tooltip-table"">
 <tr> <th>Process</th> <th nowrap>SEC [GJ/t]</th> <th nowrap>H2-Potential [TWh]</th> </tr> <tr> <td nowrap>Chlorine, diaphragma</td> <td>3.1</td> <td>0.6488 </td>
 <tr> <td nowrap>Chlorine, membrane</td> <td>1.0</td> <td>0.1047 </td>
 </table>
",POINT (9.48465 53.63522)
30,31,Neolyse Ibbenbüren GmbH,Hauptstraße 47,49479,DE,5,Chemical industry,52.31284,7.63045,DEA,DEA37,0.0157,"<table class=""tooltip-table"">
 <tr> <th>Process</th> <th nowrap>SEC [GJ/t]</th> <th nowrap>H2-Potential [TWh]</th> </tr> <tr> <td nowrap>Chlorine, membrane</td> <td>1.0</td> <td>0.0157 </td>
 </table>
",POINT (7.63045 52.31284)
31,32,Nouryon (AkzoNobel),Industriepark Höchst ,65926,DE,5,Chemical industry,50.08235,8.54303,DE7,DE712,0.0523,"<table class=""tooltip-table"">
 <tr> <th>Process</th> <th nowrap>SEC [GJ/t]</th> <th nowrap>H2-Potential [TWh]</th> </tr> <tr> <td nowrap>Chlorine, membrane</td> <td>1.0</td> <td>0.0523 </td>
 </table>
",POINT (8.54303 50.08235)
32,33,Vinnolit,Industrieparkstraße 1,84508,DE,5,Chemical industry,48.17768,12.72044,DE2,DE214,0.0377,"<table class=""tooltip-table"">
 <tr> <th>Process</th> <th nowrap>SEC [GJ/t]</th> <th nowrap>H2-Potential [TWh]</th> </tr> <tr> <td nowrap>Chlorine, membrane</td> <td>1.0</td> <td>0.0377 </td>
 </table>
",POINT (12.72044 48.17768)
33,34,Vinnolit,Industriestraße,50354,DE,5,Chemical industry,50.86421,6.86223,DEA,DEA27,0.0523,"<table class=""tooltip-table"">
 <tr> <th>Process</th> <th nowrap>SEC [GJ/t]</th> <th nowrap>H2-Potential [TWh]</th> </tr> <tr> <td nowrap>Chlorine, membrane</td> <td>1.0</td> <td>0.0523 </td>
 </table>
",POINT (6.86223 50.86421)
34,35,YARA Brunsbüttel GmbH,Holstendamm 2,25572,DE,5,Chemical industry,53.91064434,9.207870944,DEF,DEF0E,4.26,"<table class=""tooltip-table"">
 <tr> <th>Process</th> <th nowrap>SEC [GJ/t]</th> <th nowrap>H2-Potential [TWh]</th> </tr> <tr> <td nowrap>Ammonia</td> <td>21.3</td> <td>4.26 </td>
 </table>
",POINT (9.207870944 53.91064434)
35,36,Covestro,Fährstraße 51,25541,DE,5,Chemical industry,53.89692,9.13817,DEF,DEF05,0.044,"<table class=""tooltip-table"">
 <tr> <th>Process</th> <th nowrap>SEC [GJ/t]</th> <th nowrap>H2-Potential [TWh]</th> </tr> <tr> <td nowrap>Chlorine, membrane</td> <td>1.0</td> <td>0.044 </td>
 </table>
",POINT (9.138170000000001 53.89692)
36,37,CABB GmbH,Ludwig-Hermann-Straße 100,86368,DE,5,Chemical industry,48.44499,10.88004,DE2,DE276,0.0109,"<table class=""tooltip-table"">
 <tr> <th>Process</th> <th nowrap>SEC [GJ/t]</th> <th nowrap>H2-Potential [TWh]</th> </tr> <tr> <td nowrap>Chlorine, membrane</td> <td>1.0</td> <td>0.0109 </td>
 </table>
",POINT (10.88004 48.44499)
37,38,Wacker Chemie,Johannes-Hess-Straße 24,84489,DE,5,Chemical industry,48.18027,12.84437,DE2,DE214,0.0115,"<table class=""tooltip-table"">
 <tr> <th>Process</th> <th nowrap>SEC [GJ/t]</th> <th nowrap>H2-Potential [TWh]</th> </tr> <tr> <td nowrap>Chlorine, membrane</td> <td>1.0</td> <td>0.0115 </td>
 </table>
",POINT (12.84437 48.18027)
38,39,Basell Polyolefine GmbH,Berghauser Weg 50,85126,DE,5,Chemical industry,48.75855173,11.70862643,DE2,DE21J,9.9427,"<table class=""tooltip-table"">
 <tr> <th>Process</th> <th nowrap>SEC [GJ/t]</th> <th nowrap>H2-Potential [TWh]</th> </tr> <tr> <td nowrap>Ethylene</td> <td>63.6</td> <td>9.9427 </td>
 </table>
",POINT (11.70862643 48.75855173)
39,40,Verallia Saint Gobain Oberland AG Essen,Ruhrglasstraße 50,45329,DE,4,Non-metallic minerals,51.5300371,6.995643748,DEA,DEA13,0.0421,"<table class=""tooltip-table"">
 <tr> <th>Process</th> <th nowrap>SEC [GJ/t]</th> <th nowrap>H2-Potential [TWh]</th> </tr> <tr> <td nowrap>Container glass - Recuperative</td> <td>5.8</td> <td>0.0421 </td>
 </table>
",POINT (6.995643748 51.5300371)
40,41,Gerresheimer Essen GmbH,Ruhrau 50 ,45279,DE,4,Non-metallic minerals,51.441176,7.087096,DEA,DEA13,0.0804,"<table class=""tooltip-table"">
 <tr> <th>Process</th> <th nowrap>SEC [GJ/t]</th> <th nowrap>H2-Potential [TWh]</th> </tr> <tr> <td nowrap>Container glass - Recuperative</td> <td>5.8</td> <td>0.0804 </td>
 </table>
",POINT (7.087096 51.441176)
41,42,Gerresheimer Bünde GmbH,Erich-Martens-Straße 26,32257,DE,4,Non-metallic minerals,52.193971,8.60857,DEA,DEA43,0.0603,"<table class=""tooltip-table"">
 <tr> <th>Process</th> <th nowrap>SEC [GJ/t]</th> <th nowrap>H2-Potential [TWh]</th> </tr> <tr> <td nowrap>Container glass - Recuperative</td> <td>5.8</td> <td>0.0603 </td>
 </table>
",POINT (8.60857 52.193971)
42,43,Glashütte Freital GmbH,Dresdner Str.135 ,1705,DE,4,Non-metallic minerals,51.006367,13.657259,DED,DED2F,0.0402,"<table class=""tooltip-table"">
 <tr> <th>Process</th> <th nowrap>SEC [GJ/t]</th> <th nowrap>H2-Potential [TWh]</th> </tr> <tr> <td nowrap>Container glass - Recuperative</td> <td>5.8</td> <td>0.0402 </td>
 </table>
",POINT (13.657259 51.006367)
43,44,Ardagh Glass GmbH,Döttelbeckstraße 62 ,44534,DE,4,Non-metallic minerals,51.621611,7.521982,DEA,DEA5C,0.1407,"<table class=""tooltip-table"">
 <tr> <th>Process</th> <th nowrap>SEC [GJ/t]</th> <th nowrap>H2-Potential [TWh]</th> </tr> <tr> <td nowrap>Container glass - Recuperative</td> <td>5.8</td> <td>0.1407 </td>
 </table>
",POINT (7.521982 51.621611)
44,45,HNG Global GmbH,Dr.-Kurt-Becker-Straße 1,39638,DE,4,Non-metallic minerals,52.526556,11.392978,DEE,DEE04,0.1306,"<table class=""tooltip-table"">
 <tr> <th>Process</th> <th nowrap>SEC [GJ/t]</th> <th nowrap>H2-Potential [TWh]</th> </tr> <tr> <td nowrap>Container glass - Recuperative</td> <td>5.8</td> <td>0.1306 </td>
 </table>
",POINT (11.392978 52.526556)
45,46,Ardagh Glass GmbH,Große Drakenburger Sraße 132 ,31582,DE,4,Non-metallic minerals,51.837156,11.767553,DEE,DEE0C,0.1507,"<table class=""tooltip-table"">
 <tr> <th>Process</th> <th nowrap>SEC [GJ/t]</th> <th nowrap>H2-Potential [TWh]</th> </tr> <tr> <td nowrap>Container glass - Recuperative</td> <td>5.8</td> <td>0.1507 </td>
 </table>
",POINT (11.767553 51.837156)
46,47,O-I Glasspack Bernsdorf,Otto-Buchwitz-Str. 13 ,2994,DE,4,Non-metallic minerals,51.370686,14.067965,DED,DED2C,0.0904,"<table class=""tooltip-table"">
 <tr> <th>Process</th> <th nowrap>SEC [GJ/t]</th> <th nowrap>H2-Potential [TWh]</th> </tr> <tr> <td nowrap>Container glass - Recuperative</td> <td>5.8</td> <td>0.0904 </td>
 </table>
",POINT (14.067965 51.370686)
47,48,Neue Glaswerke Großbreitenbach GmbH & Co. KG,Am Katzstein 3 ,98701,DE,4,Non-metallic minerals,50.58334561,10.9922719,DEG,DEG0F,0.1206,"<table class=""tooltip-table"">
 <tr> <th>Process</th> <th nowrap>SEC [GJ/t]</th> <th nowrap>H2-Potential [TWh]</th> </tr> <tr> <td nowrap>Container glass - Recuperative</td> <td>5.8</td> <td>0.1206 </td>
 </table>
",POINT (10.9922719 50.58334561)
48,49,Ilmaborglass GmbH,Am Vogelherd 74 ,98693,DE,4,Non-metallic minerals,50.698462,10.938711,DEG,DEG0F,0.01,"<table class=""tooltip-table"">
 <tr> <th>Process</th> <th nowrap>SEC [GJ/t]</th> <th nowrap>H2-Potential [TWh]</th> </tr> <tr> <td nowrap>Container glass - Recuperative</td> <td>5.8</td> <td>0.01 </td>
 </table>
",POINT (10.938711 50.698462)
49,50,Glaswerk Ernstthal GmbH,Glaswerkstr. 29 ,98724,DE,4,Non-metallic minerals,50.4907198,11.1718406,DEG,DEG0H,0.1256,"<table class=""tooltip-table"">
 <tr> <th>Process</th> <th nowrap>SEC [GJ/t]</th> <th nowrap>H2-Potential [TWh]</th> </tr> <tr> <td nowrap>Container glass - Recuperative</td> <td>5.8</td> <td>0.1256 </td>
 </table>
",POINT (11.1718406 50.4907198)
50,51,HEINZ-GLAS GmbH,Hüttenring 3 ,98739,DE,4,Non-metallic minerals,50.511445,11.214213,DEG,DEG0I,0.0603,"<table class=""tooltip-table"">
 <tr> <th>Process</th> <th nowrap>SEC [GJ/t]</th> <th nowrap>H2-Potential [TWh]</th> </tr> <tr> <td nowrap>Container glass - Recuperative</td> <td>5.8</td> <td>0.0603 </td>
 </table>
",POINT (11.214213 50.511445)
51,52,Ardagh Glass GmbH,Schauensteiner Str. 1,76726,DE,4,Non-metallic minerals,49.23310953,8.374906979,DEB,DEB3E,0.1156,"<table class=""tooltip-table"">
 <tr> <th>Process</th> <th nowrap>SEC [GJ/t]</th> <th nowrap>H2-Potential [TWh]</th> </tr> <tr> <td nowrap>Container glass - Recuperative</td> <td>5.8</td> <td>0.1156 </td>
 </table>
",POINT (8.374906979 49.23310953)
52,53,Verallia Saint Gobain Oberland AG (Wirges),Siemensstr.1 ,56422,DE,4,Non-metallic minerals,50.47173,7.7865,DEB,DEB1B,0.1156,"<table class=""tooltip-table"">
 <tr> <th>Process</th> <th nowrap>SEC [GJ/t]</th> <th nowrap>H2-Potential [TWh]</th> </tr> <tr> <td nowrap>Container glass - Recuperative</td> <td>5.8</td> <td>0.1156 </td>
 </table>
",POINT (7.7865 50.47173)
53,54,Ardagh Glass GmbH,Lohplatz 1,31683,DE,4,Non-metallic minerals,52.26436832,9.140727455,DE9,DE928,0.1306,"<table class=""tooltip-table"">
 <tr> <th>Process</th> <th nowrap>SEC [GJ/t]</th> <th nowrap>H2-Potential [TWh]</th> </tr> <tr> <td nowrap>Container glass - Recuperative</td> <td>5.8</td> <td>0.1306 </td>
 </table>
",POINT (9.140727455 52.26436832)
54,55,O-I Glasspack GmbH & Co. KG,Alter Postweg 3 ,37603,DE,4,Non-metallic minerals,51.807093,9.442747,DE9,DE926,0.1005,"<table class=""tooltip-table"">
 <tr> <th>Process</th> <th nowrap>SEC [GJ/t]</th> <th nowrap>H2-Potential [TWh]</th> </tr> <tr> <td nowrap>Container glass - Recuperative</td> <td>5.8</td> <td>0.1005 </td>
 </table>
",POINT (9.442747000000001 51.807093)
55,56,"Noelle + von Campe, Glashütte GmbH",Sollingstraße 14 ,37691,DE,4,Non-metallic minerals,51.75083,9.396317,DE9,DE926,0.1256,"<table class=""tooltip-table"">
 <tr> <th>Process</th> <th nowrap>SEC [GJ/t]</th> <th nowrap>H2-Potential [TWh]</th> </tr> <tr> <td nowrap>Container glass - Recuperative</td> <td>5.8</td> <td>0.1256 </td>
 </table>
",POINT (9.396317 51.75083)
56,57,O-I Glasspack,Stoevesandtstr. 17 ,31737,DE,4,Non-metallic minerals,52.197013,9.070883,DE9,DE928,0.1256,"<table class=""tooltip-table"">
 <tr> <th>Process</th> <th nowrap>SEC [GJ/t]</th> <th nowrap>H2-Potential [TWh]</th> </tr> <tr> <td nowrap>Container glass - Recuperative</td> <td>5.8</td> <td>0.1256 </td>
 </table>
",POINT (9.070883 52.197013)
57,58,Ardagh Glass GmbH,Süntelstraße 33 ,31848,DE,4,Non-metallic minerals,52.193399,9.464839,DE9,DE923,0.1156,"<table class=""tooltip-table"">
 <tr> <th>Process</th> <th nowrap>SEC [GJ/t]</th> <th nowrap>H2-Potential [TWh]</th> </tr> <tr> <td nowrap>Container glass - Recuperative</td> <td>5.8</td> <td>0.1156 </td>
 </table>
",POINT (9.464839 52.193399)
58,59,Ardagh Glass GmbH,An der Glashütte 1-5 ,15366,DE,4,Non-metallic minerals,52.537657,13.71098,DE4,DE409,0.1859,"<table class=""tooltip-table"">
 <tr> <th>Process</th> <th nowrap>SEC [GJ/t]</th> <th nowrap>H2-Potential [TWh]</th> </tr> <tr> <td nowrap>Container glass - Recuperative</td> <td>5.8</td> <td>0.1859 </td>
 </table>
",POINT (13.71098 52.537657)
59,60,Ardagh Glass GmbH,Dr. Hermann-Lindrath-Straße 21 ,23812,DE,4,Non-metallic minerals,53.948274,10.198677,DEF,DEF0D,0.1156,"<table class=""tooltip-table"">
 <tr> <th>Process</th> <th nowrap>SEC [GJ/t]</th> <th nowrap>H2-Potential [TWh]</th> </tr> <tr> <td nowrap>Container glass - Recuperative</td> <td>5.8</td> <td>0.1156 </td>
 </table>
",POINT (10.198677 53.948274)
60,61,Verallia Saint Gobain Oberland AG (BW),Oberlandstr.,88410,DE,4,Non-metallic minerals,47.90606777,9.875412032,DE1,DE148,0.4572,"<table class=""tooltip-table"">
 <tr> <th>Process</th> <th nowrap>SEC [GJ/t]</th> <th nowrap>H2-Potential [TWh]</th> </tr> <tr> <td nowrap>Container glass - Recuperative</td> <td>5.8</td> <td>0.2864 </td>
 <tr> <td nowrap>Container glass - Recuperative</td> <td>5.8</td> <td>0.1708 </td>
 </table>
",POINT (9.875412032 47.90606777)
61,62,Wiegand-Glas GmbH,Otto-Wiegand-Str. 9,96361,DE,4,Non-metallic minerals,50.43882729,11.3812546,DE2,DE24A,0.1156,"<table class=""tooltip-table"">
 <tr> <th>Process</th> <th nowrap>SEC [GJ/t]</th> <th nowrap>H2-Potential [TWh]</th> </tr> <tr> <td nowrap>Container glass - Recuperative</td> <td>5.8</td> <td>0.1156 </td>
 </table>
",POINT (11.3812546 50.43882729)
