id,Name,Fueltype,Technology,Set,Country,Capacity,Efficiency,Duration,Volume_Mm3,DamHeight_m,StorageCapacity_MWh,DateIn,DateRetrofit,DateOut,lat,lon,EIC,projectID
86,Kernkraftwerk Neckarwestheim,Nuclear,Steam Turbine,PP,Germany,1320,0.33,0,0,0,0,1989,1989,2022,49.0418958,9.1737339,{'11WD4GKNK1S----S'},"{'ENTSOE': {'11WD4GKNK1S----S'}, 'OPSD': {'BNA0686'}, 'WIKIPEDIA': {'WIKIPEDIA-41'}, 'GEO': {'GEO-4453'}, 'GPD': {'WRI1005974'}}"
87,Isar,Nuclear,Steam Turbine,PP,Germany,1410,0.33,0,0,0,0,1988,1988,2022,48.0808367,12.09159633,{'11WD2ISKW000299Q'},"{'ENTSOE': {'11WD2ISKW000299Q'}, 'OPSD': {'BNA0263'}, 'WIKIPEDIA': {'WIKIPEDIA-32'}, 'GEO': {'GEO-3688'}, 'GPD': {'WRI1005849'}}"
88,Emsland,Nuclear,Steam Turbine,PP,Germany,1336,0.33,0,0,0,0,1988,1988,2022,52.5227021,7.3256322,{'11WD7KKE-1K--KW5'},"{'ENTSOE': {'11WD7KKE-1K--KW5'}, 'OPSD': {'BNA0607'}, 'WIKIPEDIA': {'WIKIPEDIA-18'}, 'GEO': {'GEO-3071'}, 'GPD': {'WRI1005659'}}"
89,Brokdorf,Nuclear,Steam Turbine,PP,Germany,1410,0.33,0,0,0,0,1986,1986,2021,53.8632511,9.3243811,{'11WD2BRKW000294C'},"{'ENTSOE': {'11WD2BRKW000294C'}, 'OPSD': {'BNA0157'}, 'WIKIPEDIA': {'WIKIPEDIA-16'}, 'GEO': {'GEO-2440'}, 'GPD': {'WRI1005621'}}"
184,Psw Markersbach,Hydro,Pumped Storage,Store,Germany,960,0.75,0,0,0,0,1979,1979,,50.5246939,12.8754757,{'11WD8MARK1H----7'},"{'ENTSOE': {'11WD8MARK1H----7'}, 'OPSD': {'BNA0652'}, 'JRC': {'JRC-H13'}, 'GEO': {'GEO-44337'}}"
201,Koepchenwerk,Hydro,Pumped Storage,Store,Germany,162,0.75,0,0,0,0,1989,1989,,51.410796,7.4535523,{'11WD7KOEP2P--KWG'},"{'ENTSOE': {'11WD7KOEP2P--KWG'}, 'OPSD': {'BNA0443'}, 'JRC': {'JRC-H291'}, 'GEO': {'GEO-44351'}}"
203,Psw Erzhausen,Hydro,Pumped Storage,Store,Germany,220,0.75,0,0,0,0,1964,1998,,51.8992869,9.9242787,{'11WD2ERZH0002682'},"{'ENTSOE': {'11WD2ERZH0002682'}, 'OPSD': {'BNA0558'}, 'JRC': {'JRC-H208'}, 'GEO': {'GEO-44352'}}"
204,Psw Goldisthal,Hydro,Pumped Storage,Store,Germany,1060,0.75,0,0,0,0,2004,2004,,50.5219,11.00495,{'11WD8GOLD1H----6'},"{'ENTSOE': {'11WD8GOLD1H----6'}, 'OPSD': {'BNA0350'}, 'JRC': {'JRC-H12'}, 'GEO': {'GEO-44336'}}"
205,Waldeck,Hydro,Pumped Storage,Store,Germany,480,0.375,0,0,0,0,1931,2009,,51.2076269,9.0646516,{'11WD2W2--0002757'},"{'ENTSOE': {'11WD2W2--0002757'}, 'OPSD': {'BNA0228', 'BNA0229'}, 'JRC': {'JRC-H357', 'JRC-H74'}, 'GEO': {'GEO-44356', 'GEO-44355'}}"
291,Niederaussem,Lignite,Steam Turbine,PP,Germany,3094.701426,0.054665951,0,0,0,0,1963,2009,2038,50.9709,6.6666,{'11WD7NIED-B-KW-5'},"{'BEYONDCOAL': {'BEYOND-DE-13'}, 'ENTSOE': {'11WD7NIED-B-KW-5'}, 'OPSD': {'BNA0705', 'BNA0712', 'BNA0706', 'BNA0713', 'BNA0709', 'BNA0708', 'BNA0707'}, 'GEO': {'GEO-44319'}}"
292,Neurath,Lignite,Steam Turbine,PP,Germany,4079.546815,0.067599656,0,0,0,0,1972,1976,2038,51.0372,6.5992,{'11WD7NEUR-B-KW-B'},"{'BEYONDCOAL': {'BEYOND-DE-107'}, 'ENTSOE': {'11WD7NEUR-B-KW-B'}, 'OPSD': {'BNA0696', 'BNA0699', 'BNA0700', 'BNA0698', 'BNA0697'}, 'GEO': {'GEO-44210', 'GEO-44209'}}"
293,Lippendorf,Lignite,Steam Turbine,PP,Germany,1722.55729,0.1994,0,0,0,0,1999,2000,2035,51.1832,12.3717,{'11WD8LIPD1L----P'},"{'BEYONDCOAL': {'BEYOND-DE-28'}, 'ENTSOE': {'11WD8LIPD1L----P'}, 'OPSD': {'BNA0116', 'BNA0115'}, 'GEO': {'GEO-44197'}}"
294,Jaenschwalde,Lignite,Steam Turbine,PP,Germany,2960.069004,0.064,0,0,0,0,1981,1996,2028,51.8335,14.4577,{'11WD8JAEN1L----Z'},"{'BEYONDCOAL': {'BEYOND-DE-186'}, 'ENTSOE': {'11WD8JAEN1L----Z'}, 'OPSD': {'BNA0787', 'BNA0788', 'BNA0789', 'BNA0786', 'BNA0790', 'BNA0785'}, 'GEO': {'GEO-44195'}}"
295,Buschhaus,Lignite,Steam Turbine,PP,Germany,352,0.364,0,0,0,0,1985,2002,2020,52.1724,10.9768,{'11WD2BUSC0002637'},"{'BEYONDCOAL': {'BEYOND-DE-126'}, 'ENTSOE': {'11WD2BUSC0002637'}, 'OPSD': {'BNA0439'}, 'GEO': {'GEO-43185'}}"
296,Boxberg,Lignite,Steam Turbine,PP,Germany,2380.965162,0.100404203,0,0,0,0,1979,2012,2038,51.4188,14.5743,{'11WD8BOXB1L----J'},"{'BEYONDCOAL': {'BEYOND-DE-32'}, 'ENTSOE': {'11WD8BOXB1L----J'}, 'OPSD': {'BNA0122', 'BNA0124', 'BNA0123', 'BNA1404'}, 'GEO': {'GEO-44196'}}"
298,Walheim,Hard Coal,Steam Turbine,PP,Germany,246.1571674,0.3306,0,0,0,0,1964,1981,,49.0177,9.1577,{'11WD4WALK5G----E'},"{'BEYONDCOAL': {'BEYOND-DE-227'}, 'ENTSOE': {'11WD4WALK5G----E'}, 'OPSD': {'BNA1004'}, 'GPD': {'WRI1075565'}}"
303,Schwarze Pumpe,Lignite,Steam Turbine,PP,Germany,1475.423803,0.197,0,0,0,0,1997,1998,2038,51.5354,14.3538,{'11WD8SWPU1L----5'},"{'BEYONDCOAL': {'BEYOND-DE-206'}, 'ENTSOE': {'11WD8SWPU1L----5'}, 'OPSD': {'BNA0915', 'BNA0914'}, 'GEO': {'GEO-44459'}}"
315,Schkopau,Lignite,Steam Turbine,CHP,Germany,903.6970792,0.1952,0,0,0,0,1996,1996,2034,51.3985,11.9504,{'11WD8SCHK1L----O'},"{'BEYONDCOAL': {'BEYOND-DE-200'}, 'ENTSOE': {'11WD8SCHK1L----O'}, 'OPSD': {'BNA0878', 'BNA0879'}, 'GEO': {'GEO-43186'}}"
316,Weisweiler,Lignite,Steam Turbine,PP,Germany,1805.549879,0.083029271,0,0,0,0,1955,1975,2029,50.8332,6.3146,{'11WD7WEIS-B-KW-C'},"{'BEYONDCOAL': {'BEYOND-DE-81'}, 'ENTSOE': {'11WD7WEIS-B-KW-C'}, 'OPSD': {'BNA1026', 'BNA1027', 'BNA1025', 'BNA1028'}, 'GEO': {'GEO-44318'}}"
396,Grohnde,Nuclear,Steam Turbine,PP,Germany,1360,0.33,0,0,0,0,1985,1985,2021,52.0192026,9.4195176,{'11WD2GHKW000296G'},"{'ENTSOE': {'11WD2GHKW000296G'}, 'OPSD': {'BNA0251'}, 'WIKIPEDIA': {'WIKIPEDIA-25'}, 'GEO': {'GEO-3414'}}"
559,Kkw Philippsburg,Nuclear,,PP,Germany,1402,,0,0,0,0,1980,,,49.2352532,8.458036,{'11WD4KKP21N-S--O'},"{'ENTSOE': {'11WD4KKP21N-S--O'}, 'GEO': {'GEO-4780'}, 'GPD': {'WRI1006001'}}"
577,Gundremmingen,Nuclear,Steam Turbine,PP,Germany,1288,0.33,0,0,0,0,1984,1984,2021,48.5009611,10.4041776,{'11WD7KRBG1K-KW-V'},"{'ENTSOE': {'11WD7KRBG1K-KW-V'}, 'OPSD': {'BNA0382'}, 'WIKIPEDIA': {'WIKIPEDIA-29'}}"
674,Schwabstadl,Hydro,Run-Of-River,PP,Germany,12,0.8,0,0,0,0,1981,1981,,48.148375,10.867023,{nan},"{'OPSD': {'BNA1245'}, 'JRC': {'JRC-H1668'}, 'GPD': {'WRI1030376'}}"
878,Pumpspeicherwerk Ronkhausen,Hydro,Pumped Storage,Store,Germany,138,0.75,0,0,0,0,1969,2003,,51.22475,7.99281,{nan},"{'OPSD': {'BNA0268'}, 'JRC': {'JRC-H372'}, 'GEO': {'GEO-44354'}}"
879,Wehr,Hydro,Pumped Storage,Store,Germany,910,0.75,0,0,0,0,1975,1975,,47.64529898,7.91819945,{'11WD4SWSW5HD7--F'},"{'OPSD': {'BNA1019'}, 'JRC': {'JRC-H21'}, 'GEO': {'GEO-44456'}}"
880,Wendefurth,Hydro,Pumped Storage,Store,Germany,79.7,0.75,0,0,0,0,1967,1967,,51.74223,10.91879,{nan},"{'OPSD': {'BNA1031'}, 'JRC': {'JRC-H623'}, 'GEO': {'GEO-44353'}}"
919,Rheinfelden De,Hydro,Run-Of-River,PP,Germany,100,0.8,0,0,0,0,2010,2010,,47.5896468,7.768779,{'11WD4KWRHF5-S--Z'},"{'ENTSOE': {'11WD4KWRHF5-S--Z'}, 'OPSD': {'BNA0835'}, 'JRC': {'JRC-H884'}}"
930,Psw Geesthacht,Hydro,Pumped Storage,Store,Germany,120,0.75,0,0,0,0,1958,1958,,53.4187562,10.3942224,{'11WD8GEHA5H----R'},"{'ENTSOE': {'11WD8GEHA5H----R'}, 'OPSD': {'BNA0327'}, 'JRC': {'JRC-H432'}}"
931,Psw Hohenwarte,Hydro,Pumped Storage,Store,Germany,320,0.375,0,0,0,0,1959,1965,,50.6062801,11.4793691,{'11WD8HOH22H----1'},"{'ENTSOE': {'11WD8HOH22H----1'}, 'OPSD': {'BNA0465', 'BNA0467'}, 'JRC': {'JRC-H135', 'JRC-H750'}}"
932,Rheinkraftwerk Iffezheim,Hydro,Run-Of-River,PP,Germany,146,0.8,0,0,0,0,1978,1978,,48.8324383,8.111501,{'11WD4IFFE5G----Z'},"{'ENTSOE': {'11WD4IFFE5G----Z'}, 'OPSD': {'BNA0494'}, 'JRC': {'JRC-H340'}}"
1080,Franken,Natural Gas,CCGT,PP,Germany,823,0.212858748,0,0,0,0,1973,1976,,50.5008956,7.2337205,{'11WD2GEBE000177K'},"{'ENTSOE': {'11WD2GEBE000177K'}, 'OPSD': {'BNA0744', 'BNA0745'}, 'GEO': {'GEO-44466'}}"
1081,Gud Dormagen,Natural Gas,CCGT,CHP,Germany,562,0.54,0,0,0,0,2000,2000,,51.0936851,6.8289112,{'11WD7BRAU5G-KW-N'},"{'ENTSOE': {'11WD7BRAU5G-KW-N'}, 'OPSD': {'BNA0199'}, 'GEO': {'GEO-44311'}}"
1093,Wilmersdorf,Oil,Steam Turbine,CHP,Germany,276,0.3202,0,0,0,0,1977,1977,,52.4904703,13.3144802,{'11WD8WILM5O----7'},"{'ENTSOE': {'11WD8WILM5O----7'}, 'OPSD': {'BNA0083'}, 'GEO': {'GEO-44332'}}"
1094,Charlottenburg,Natural Gas,CCGT,CHP,Germany,146,0.3575,0,0,0,0,1975,1975,,52.5166023,13.3041054,{'11WD8CHAR5X----K'},"{'ENTSOE': {'11WD8CHAR5X----K'}, 'OPSD': {'BNA0074'}, 'GEO': {'GEO-44331'}}"
1103,Elverlingsen,Hard Coal,Steam Turbine,PP,Germany,325,0.3575,0,0,0,0,1975,1975,,51.2753369,7.7066707,{'11WD7GARE5XELKWD'},"{'ENTSOE': {'11WD7GARE5XELKWD'}, 'OPSD': {'BNA1036'}, 'GEO': {'GEO-6033'}}"
1104,Mainz Wiesbaden,Natural Gas,CCGT,CHP,Germany,785,0.246482059,0,0,0,0,1976,2000,,50.0446812,8.2531654,{'11WD7BISC5GKW23O'},"{'ENTSOE': {'11WD7BISC5GKW23O'}, 'OPSD': {'BNA0626', 'BNA0627'}, 'GEO': {'GEO-44316'}}"
1105,Gersteinwerk,Natural Gas,CCGT,PP,Germany,1948,0.056072365,0,0,0,0,1973,1984,,51.6720282,7.7113557,{'11WD7GERS-X-KW-C'},"{'ENTSOE': {'11WD7GERS-X-KW-C'}, 'OPSD': {'BNA1040', 'BNA1039', 'BNA1043', 'BNA1042', 'BNA1045', 'BNA1044', 'BNA1046b'}, 'GEO': {'GEO-44438'}}"
1106,Gud Ludwigshafen Mitte,Natural Gas,CCGT,CHP,Germany,412,0.272475803,0,0,0,0,1992,2005,,49.481621,8.4401198,{'11WD7LUDW2GA800M'},"{'ENTSOE': {'11WD7LUDW2GA800M'}, 'OPSD': {'BNA0614b', 'BNA0614a'}, 'GEO': {'GEO-44310'}}"
1107,Hamm Uentrop,Natural Gas,CCGT,CHP,Germany,850,0.288,0,0,0,0,2008,2008,,51.6880796,7.9464763,{'11WD7STUM----KW9'},"{'ENTSOE': {'11WD7STUM----KW9'}, 'OPSD': {'BNA0410', 'BNA0411'}, 'GEO': {'GEO-44312'}}"
1108,Herdecke,Natural Gas,CCGT,CHP,Germany,424,0.5715,0,0,0,0,2007,2007,,51.4031667,7.4328376,{'11WD7GARE5XHEKWQ'},"{'ENTSOE': {'11WD7GARE5XHEKWQ'}, 'OPSD': {'BNA0442'}, 'GEO': {'GEO-44313'}}"
1109,Huckingen Hkm,Hard Coal,CCGT,PP,Germany,600,,0,0,0,0,1976,2011,,51.3652323,6.7543986,{'11WD7HUCK2G--KWR'},"{'ENTSOE': {'11WD7HUCK2G--KWR'}, 'OPSD': {'BNA0486', 'BNA0485'}, 'GEO': {'GEO-44467'}}"
1110,Ingolstadt,Oil,Steam Turbine,PP,Germany,772,0.177925,0,0,0,0,1973,1974,,48.7667395,11.4226498,{'11WD2INGO0001783'},"{'ENTSOE': {'11WD2INGO0001783'}, 'OPSD': {'BNA0378', 'BNA0379'}, 'GEO': {'GEO-44469'}}"
1111,Irsching,Natural Gas,CCGT,PP,Germany,1822,0.293397122,0,0,0,0,2010,2011,,48.7615731,11.5757299,{'11WD2IRSC000179N'},"{'ENTSOE': {'11WD2IRSC000179N'}, 'OPSD': {'BNA0994', 'BNA0995'}, 'GEO': {'GEO-44306'}}"
1112,Knapsack,Natural Gas,CCGT,PP,Germany,1210,0.290469512,0,0,0,0,2007,2013,,51.165691,10.451526,"{'11WD7KWKN----KW1', '11WD7KWKN1GBL203'}","{'ENTSOE': {'11WD7KWKN1GBL203', '11WD7KWKN----KW1'}, 'OPSD': {'BNA0548b', 'BNA0548a'}, 'GEO': {'GEO-44472', 'GEO-44314'}}"
1114,Hkw Klingenberg,Natural Gas,CCGT,CHP,Germany,164,0.4037,0,0,0,0,1981,2017,,51.165691,10.451526,{'11WD8KLIN5X----0'},"{'ENTSOE': {'11WD8KLIN5X----0'}, 'OPSD': {'BNA0081'}, 'GEO': {'GEO-43189'}}"
1116,Duisburg Walsum,Hard Coal,,CHP,Germany,1106.324348,,0,0,0,0,1959,2007,,51.526,6.7196,{'11WD7WALS1S--KW0'},"{'BEYONDCOAL': {'BEYOND-DE-67'}, 'ENTSOE': {'11WD7WALS1S--KW0'}, 'GEO': {'GEO-44328'}}"
1117,Luenen Stummhafen,Hard Coal,,PP,Germany,755.9883044,,0,0,0,0,2013,,,51.6141,7.4652,{'11WD7KWHU----KW9'},"{'BEYONDCOAL': {'BEYOND-DE-167'}, 'ENTSOE': {'11WD7KWHU----KW9'}, 'GEO': {'GEO-45030'}}"
1118,Karlsruhe,Hard Coal,,PP,Germany,1347.87183,,0,0,0,0,1985,2005,,49.0143,8.3042,{'11WD4DAXLA-S---T'},"{'BEYONDCOAL': {'BEYOND-DE-148'}, 'ENTSOE': {'11WD4DAXLA-S---T'}, 'GEO': {'GEO-44470'}}"
1119,Ibbenbueren,Hard Coal,,PP,Germany,772.5831696,,0,0,0,0,1985,2009,2021,52.2888,7.7479,{'11WD7IBBE2S--KW6'},"{'BEYONDCOAL': {'BEYOND-DE-140'}, 'ENTSOE': {'11WD7IBBE2S--KW6'}, 'GEO': {'GEO-44468'}}"
1120,Heyden,Hard Coal,,PP,Germany,850.9478109,,0,0,0,0,1987,,2021,52.3816,8.9986,{'11WD2HEKW000297X'},"{'BEYONDCOAL': {'BEYOND-DE-187'}, 'ENTSOE': {'11WD2HEKW000297X'}, 'GEO': {'GEO-44199'}}"
1121,Herne,Hard Coal,,CHP,Germany,460.9684783,,0,0,0,0,1963,,,51.5507,7.1875,{'11WD7HERN2S--KWU'},"{'BEYONDCOAL': {'BEYOND-DE-128'}, 'ENTSOE': {'11WD7HERN2S--KWU'}, 'GEO': {'GEO-44213'}}"
1122,Heilbronn,Hard Coal,,CHP,Germany,982.7847957,,0,0,0,0,1965,2009,,49.1756,9.2076,{'11WD4HLBR1CS---A'},"{'BEYONDCOAL': {'BEYOND-DE-125'}, 'ENTSOE': {'11WD4HLBR1CS---A'}, 'GEO': {'GEO-44464'}}"
1123,Hamm Westfalen,Hard Coal,,PP,Germany,755.9883044,,0,0,0,0,1963,,2021,51.6826,7.9699,{'11WD7WEST1S-KW-K'},"{'BEYONDCOAL': {'BEYOND-DE-121'}, 'ENTSOE': {'11WD7WEST1S-KW-K'}, 'GEO': {'GEO-44475', 'GEO-44481'}}"
1124,Hamburg Moorburg,Hard Coal,,CHP,Germany,1511.976609,,0,0,0,0,2015,,2021,53.4897,9.9482,{'11WD8MOOR1C----G'},"{'BEYONDCOAL': {'BEYOND-DE-246'}, 'ENTSOE': {'11WD8MOOR1C----G'}, 'GEO': {'GEO-44482'}}"
1125,Bexbach,Hard Coal,,CHP,Germany,719.1108261,,0,0,0,0,1983,,,49.3649,7.2355,{'11WD7MITB1C----N'},"{'BEYONDCOAL': {'BEYOND-DE-24'}, 'ENTSOE': {'11WD7MITB1C----N'}, 'GEO': {'GEO-44325'}}"
1126,Quierschied Weiher,Hard Coal,,CHP,Germany,667.4823566,,0,0,0,0,1976,2006,,49.3356,7.0309,{'11WD7WEIH2S--KWV'},"{'BEYONDCOAL': {'BEYOND-DE-192'}, 'ENTSOE': {'11WD7WEIH2S--KWV'}, 'GEO': {'GEO-44327'}}"
1127,Bergkamen,Hard Coal,,CHP,Germany,719.1108261,,0,0,0,0,1981,,,51.6372,7.6191,{'11WD7BERG1S--KWB'},"{'BEYONDCOAL': {'BEYOND-DE-14'}, 'ENTSOE': {'11WD7BERG1S--KWB'}, 'GEO': {'GEO-44212'}}"
1128,Altbach Deizisau,Hard Coal,,CHP,Germany,788.2560979,,0,0,0,0,1985,,,48.7191,9.3713,{'11WD4AL1KU1-S--E'},"{'BEYONDCOAL': {'BEYOND-DE-8'}, 'ENTSOE': {'11WD4AL1KU1-S--E'}, 'GEO': {'GEO-44303'}}"
1131,Staudinger,Hard Coal,Steam Turbine,CHP,Germany,509.831137,0.3597,0,0,0,0,1965,1977,,50.0877,8.9535,{'11WD2STAU0001800'},"{'BEYONDCOAL': {'BEYOND-DE-108'}, 'OPSD': {'BNA0374'}, 'GEO': {'GEO-44208'}}"
1132,Frimmersdorf,Lignite,Steam Turbine,PP,Germany,585.5588217,0.188,0,0,0,0,1957,1990,2021,51.0585,6.5825,{'11WD7FRIM2B-KW-M'},"{'BEYONDCOAL': {'BEYOND-DE-106'}, 'OPSD': {'BNA0313', 'BNA0314'}, 'GEO': {'GEO-44211'}}"
1135,Mehrum,Hard Coal,,PP,Germany,691.4527174,,0,0,0,0,1979,2003,2021,52.315,10.0914,{'11WD2MEHR2CSWH-O'},"{'BEYONDCOAL': {'BEYOND-DE-130'}, 'ENTSOE': {'11WD2MEHR2CSWH-O'}, 'GEO': {'GEO-44476'}}"
1136,Rostock,Hard Coal,,CHP,Germany,509.831137,,0,0,0,0,1994,,,54.1428,12.1329,{'11WD8ROST1C---P5'},"{'BEYONDCOAL': {'BEYOND-DE-195'}, 'ENTSOE': {'11WD8ROST1C---P5'}, 'GEO': {'GEO-44473'}}"
1148,Scholven Buer,Hard Coal,,PP,Germany,752.3005566,,0,0,0,0,1968,,,51.6024,7.0099,{'11WD7SCHO-S--KWW'},"{'BEYONDCOAL': {'BEYOND-DE-100'}, 'ENTSOE': {'11WD7SCHO-S--KWW'}, 'GEO': {'GEO-40883'}}"
1153,Zolling Leininger,Hard Coal,,CHP,Germany,436.9981174,,0,0,0,0,1986,2011,,48.4552,11.7995,{'11WD2ZOLL0002880'},"{'BEYONDCOAL': {'BEYOND-DE-243'}, 'ENTSOE': {'11WD2ZOLL0002880'}, 'GEO': {'GEO-44462'}}"
1154,Wilhelmshaven,Hard Coal,,PP,Germany,726.4863218,,0,0,0,0,1976,1984,2021,53.565,8.1469,"{'11WD2WI1K000303F', '11WD2WILK000286V'}","{'BEYONDCOAL': {'BEYOND-DE-233'}, 'ENTSOE': {'11WD2WI1K000303F', '11WD2WILK000286V'}, 'GEO': {'GEO-44461'}}"
1155,Wedel,Hard Coal,CCGT,CHP,Germany,267.3617174,,0,0,0,0,1961,1987,,53.5665,9.7257,{'11WD8WED15C----Q'},"{'BEYONDCOAL': {'BEYOND-DE-228'}, 'ENTSOE': {'11WD8WED15C----Q'}, 'GEO': {'GEO-44460'}}"
1156,Voelklingen Fenne Model,Hard Coal,Steam Turbine,CHP,Germany,429.6226218,,0,0,0,0,1982,,,49.2491,6.879,{'11WD7VOLK5S--KWI'},"{'BEYONDCOAL': {'BEYOND-DE-220'}, 'ENTSOE': {'11WD7VOLK5S--KWI'}, 'GEO': {'GEO-44330'}}"
1159,Hkw Lichterfelde,Natural Gas,CCGT,CHP,Germany,144,0.4059,0,0,0,0,2019,2019,,52.4243275,13.3087282,{'11WD8LICH5G----1'},"{'ENTSOE': {'11WD8LICH5G----1'}, 'OPSD': {'BNA1935'}, 'GEO': {'GEO-44465'}}"
1293,Waehlitz,Lignite,Steam Turbine,PP,Germany,34.11917544,0.3856,0,0,0,0,1994,1994,,51.1663,12.0764,{nan},"{'BEYONDCOAL': {'BEYOND-DE-131'}, 'OPSD': {'BNA1002'}}"
1303,Chemnitz North,Lignite,Steam Turbine,CHP,Germany,153.9973594,0.187076423,0,0,0,0,1988,1990,,50.8566,12.923,{nan},"{'BEYONDCOAL': {'BEYOND-DE-43'}, 'OPSD': {'BNA0177', 'BNA0179'}}"
1304,Cologne Merkenich,Lignite,Steam Turbine,CHP,Germany,78.38188952,0.424,0,0,0,0,2010,2010,,51.0168,6.9634,{nan},"{'BEYONDCOAL': {'BEYOND-DE-154'}, 'OPSD': {'BNA0543'}}"
1305,Cottbus,Lignite,Steam Turbine,CHP,Germany,75.61546989,0.3976,0,0,0,0,1999,1999,2022,51.7597,14.3696,{nan},"{'BEYONDCOAL': {'BEYOND-DE-48'}, 'OPSD': {'BNA0183'}}"
1306,Deuben,Hard Coal,Steam Turbine,PP,Germany,79.28657826,0.2464,0,0,0,0,1936,1936,2021,51.111944,12.076111,{nan},"{'BEYONDCOAL': {'BEYOND-DE-29'}, 'OPSD': {'BNA0196'}}"
1307,Erlangen,Hard Coal,CCGT,CHP,Germany,28.3,0.28604417,0,0,0,0,1980,2014,2020,49.5925,11.0021,{nan},"{'BEYONDCOAL': {'BEYOND-DE-79'}, 'OPSD': {'BNA0261a', 'BNA0261c'}}"
1308,Fortuna Nord,Lignite,Steam Turbine,PP,Germany,14.75423803,0.2536,0,0,0,0,1984,1939,,50.9869,6.6581,{nan},"{'BEYONDCOAL': {'BEYOND-DE-251'}, 'OPSD': {'BNA0714'}}"
1309,Frechen Wachtberg,Lignite,Steam Turbine,PP,Germany,118.0339042,0.3712,0,0,0,0,1959,1988,2022,50.8942,6.7911,{nan},"{'BEYONDCOAL': {'BEYOND-DE-226'}, 'OPSD': {'BNA0292'}}"
1310,Goldenberg,Lignite,Steam Turbine,PP,Germany,70.08263063,0.3808,0,0,0,0,1992,1992,,50.861,6.8434,{nan},"{'BEYONDCOAL': {'BEYOND-DE-138'}, 'OPSD': {'BNA0489'}}"
1311,Hkw Karcherstr,Hard Coal,Steam Turbine,CHP,Germany,13.82905435,0.3729,0,0,0,0,1996,1989,,49.435,7.7609,{nan},"{'BEYONDCOAL': {'BEYOND-DE-144'}, 'OPSD': {'BNA0510a'}}"
1312,Kassel,Lignite,Steam Turbine,PP,Germany,35.04131532,0.3736,0,0,0,0,1988,1989,,51.2793,9.4833,{nan},"{'BEYONDCOAL': {'BEYOND-DE-150'}, 'OPSD': {'BNA0523'}}"
1313,Ville Berrenrath,Lignite,Steam Turbine,PP,Germany,52.56197297,0.2008,0,0,0,0,1991,1917,,50.8671,6.8361,{nan},"{'BEYONDCOAL': {'BEYOND-DE-252'}, 'OPSD': {'BNA0491'}}"
1494,Marl,Hard Coal,,PP,Germany,125.3834261,,0,0,0,0,1966,,,51.6784,7.1031,{nan},"{'BEYONDCOAL': {'BEYOND-DE-172'}, 'GPD': {'WRI1075564'}}"
1510,Hannover,Hard Coal,,PP,Germany,276.581087,,0,0,0,0,1989,,,52.4203,9.6476,{'11WD2HANN5C----0'},"{'BEYONDCOAL': {'BEYOND-DE-122'}, 'ENTSOE': {'11WD2HANN5C----0'}}"
1511,Hamburg Tiefstack,Hard Coal,,CHP,Germany,188.9970761,,0,0,0,0,1993,,,53.5261,10.0655,{'11WD8TIEF5X----V'},"{'BEYONDCOAL': {'BEYOND-DE-119'}, 'ENTSOE': {'11WD8TIEF5X----V'}}"
1512,Bremen Hastedt,Hard Coal,,PP,Germany,118.9298674,,0,0,0,0,1989,,2022,53.0593,8.873,{'11WD2BHAS000271O'},"{'BEYONDCOAL': {'BEYOND-DE-37'}, 'ENTSOE': {'11WD2BHAS000271O'}}"
1513,Bremen Hafen,Hard Coal,,PP,Germany,300.5514478,,0,0,0,0,1968,,2021,53.1239,8.7273,{'11WD2BHAF000272F'},"{'BEYONDCOAL': {'BEYOND-DE-34'}, 'ENTSOE': {'11WD2BHAF000272F'}}"
1514,Bremen Farge,Hard Coal,,PP,Germany,350.3360435,,0,0,0,0,1969,,,53.2021,8.5162,{'11WD2FARK000287K'},"{'BEYONDCOAL': {'BEYOND-DE-35'}, 'ENTSOE': {'11WD2FARK000287K'}}"
1515,Berlin Reuter West,Hard Coal,,CHP,Germany,553.1621739,,0,0,0,0,1987,,2030,52.5352,13.2437,"{'11WD8REUT5X----M', '11WD8REUW1C----4'}","{'BEYONDCOAL': {'BEYOND-DE-21'}, 'ENTSOE': {'11WD8REUT5X----M', '11WD8REUW1C----4'}}"
1516,Berlin Moabit,Hard Coal,,PP,Germany,92.19369566,,0,0,0,0,1990,,2030,52.5374,13.3449,{'11WD8MOAB5X----5'},"{'BEYONDCOAL': {'BEYOND-DE-17'}, 'ENTSOE': {'11WD8MOAB5X----5'}}"
1523,Mannheim,Hard Coal,,CHP,Germany,1978.476709,,0,0,0,0,1966,,,49.447,8.4925,"{nan, nan, nan, nan}","{'BEYONDCOAL': {'BEYOND-DE-170'}, 'GEO': {'GEO-44455'}}"
1524,Datteln,Hard Coal,,CHP,Germany,1014.130652,,0,0,0,0,2020,,,51.6293,7.3307,"{nan, nan, nan}","{'BEYONDCOAL': {'BEYOND-DE-501'}, 'GEO': {'GEO-44321'}}"
1588,Wp Bard Offshore,Wind,Offshore,PP,Germany,400,,0,0,0,0,,,,51.165691,10.451526,{'11WD2OBA1000349Z'},"{'ENTSOE': {'11WD2OBA1000349Z'}, 'GPD': {'WRI1025858'}}"
1589,Owp Butendiek,Wind,Offshore,PP,Germany,288,,0,0,0,0,2015,,,51.165691,10.451526,{'11WD2OBUT0002657'},"{'ENTSOE': {'11WD2OBUT0002657'}, 'GPD': {'WRI1025870'}}"
